Ad ID ,Category ,Locations ,Posted ,Brand,Model,Year,Tax Type,Condition,Color,Link,Title,Price
8919544,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2018,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-scoopy-mini-%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9F%97%E1%9E%8E%E1%9E%9F-%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%92%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A%E1%9E%8F%E1%9E%9A%E1%9E%98%E1%9E%8F%E1%9E%9A%E1%9E%9C-adid-8919544.html,Honda Scoopy mini ម៉ូតូនៅស្អាតៗណាស់ មានពន្ធកាតគ្រីត្រឹមត្រូវ,$300
8919720,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2016,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-scoopy-016-zin-%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9F%97%E1%9E%8E%E1%9E%9F-%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%92%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A%E1%9E%8F%E1%9E%9A%E1%9E%98%E1%9E%8F%E1%9E%9A%E1%9E%9C-adid-8919720.html,Honda Scoopy 016 Zin ម៉ូតូនៅស្អាតៗណាស់ មានពន្ធកាតគ្រីត្រឹមត្រូវ,$980
8990279,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Wave,2013,Plate Number,Used,Gray,https://www.khmer24.com/en/motorcycles/honda-wave-013-zin-%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%8E%E1%9E%9F-%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%92%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A%E1%9E%8F%E1%9E%9A%E1%9E%98%E1%9E%8F%E1%9E%9A%E1%9E%9C-adid-8990279.html,Honda Wave 013 Zin ម៉ូតូនៅស្អាតណាស់ មានពន្ធកាតគ្រីត្រឹមត្រូវ,$650
9330315,Motorcycles for Sale,Siem Reap,16-Jun-23,Honda,Click,2020,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80honda-click-2020-%E1%9E%80%E1%9E%98%E1%9E%9B%E1%9E%84150-cc-smart-key-adid-9330315.html,ចង់លក់Honda click 2020 កម្លាំង150 CC Smart key,"$2,099"
9464604,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Beat,2021,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-beat-2021-%E1%9E%81%E1%9E%85-adid-9464604.html,Honda Beat 2021 ខ្ចី,"$1,820"
9547876,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Today,2004,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-today-adid-9547876.html,Honda Today,$280
9564316,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Today,2011,Plate Number,Used,Orange,https://www.khmer24.com/en/motorcycles/honda-today-50-cc-adid-9564316.html,honda today 50 cc,$310
9533532,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Today,2013,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/honda-today-50-cc-adid-9533532.html,Honda Today 50 cc,$310
9486573,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Today,2015,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/honda-today-50-cc-adid-9486573.html,Honda Today 50 cc,$290
9453681,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Today,2023,Plate Number,Used,Green,https://www.khmer24.com/en/motorcycles/honda-dio-af28-2t-adid-9453681.html,Honda Dio Af28 2T,$650
8889782,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,CB,2004,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-cb-400cc-adid-8889782.html,Honda CB 400cc,"$1,750"
9012923,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Today,2004,Tax Paper,New,Other,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%84%E1%9E%85%E1%9E%9B%E1%9E%8A%E1%9E%9B-adid-9012923.html,ម៉ូតូទើបនឹងចូលដល់,$480
9350248,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Other - ផ្សេងៗ,2002,Plate Number,Used,Purple,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80-adid-9350248.html,ចង់លក់,"$2,939.02"
9373082,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2019,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80-click-2019-%E1%9E%8F%E1%9E%9B-1790-adid-9373082.html,ចង់លក់ click 2019 តំលៃ 1790$,"$1,790"
9574939,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2021,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-scoopy-2021-adid-9574939.html,Honda scoopy 2021,"$2,030"
9574937,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Vario,2021,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/honda-vario-021-adid-9574937.html,Honda Vario 021,"$1,650"
9569224,Motorcycles for Sale,Siem Reap,16-Jun-23,Honda,PCX,2019,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%8F%E1%9E%9B%E1%9E%85%E1%9E%85%E1%9E%9A%E1%9E%94%E1%9E%93-adid-9569224.html,តំលៃចចារបាន,"$2,350"
9574924,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2017,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-click-2017-adid-9574924.html,Honda click 2017,"$1,250"
9426436,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,PCX,2015,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/pcx150cc%E1%9E%87%E1%9E%94%E1%9E%93%E1%9E%9F%E1%9E%91%E1%9E%92%E1%9E%9F%E1%9E%9A2015-adid-9426436.html,PCX150CCជប៉ុនសុទ្ធសេរី2015,"$1,750"
9574915,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Beat,2022,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-beat2022-adid-9574915.html,Honda beat2022,"$1,650"
9574907,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Beat,2018,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/honda-beat2018-adid-9574907.html,Honda beat2018,"$1,220"
9574897,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Zoomer-X,2018,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-zoomerx-2018-adid-9574897.html,Honda zoomerx 2018,"$1,020"
9574892,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2020,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-click-150i-%E1%9E%86%E1%9E%93-020-adid-9574892.html,Honda Click 150i ឆ្នាំ 020,"$2,230"
9574889,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2021,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-click-2021-adid-9574889.html,Honda click 2021,"$2,080"
9574881,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2021,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-scoopy-2021-adid-9574881.html,Honda scoopy 2021,"$1,699"
9572734,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2022,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/honda-scoopyi-2022%E1%9E%98%E1%9E%80%E1%9E%96%E1%9E%8A%E1%9E%90%E1%9E%95%E1%9E%91%E1%9E%9B-adid-9572734.html,Honda scoopy.I 2022មកពីដីថៃផ្ទល់,"$1,480"
9572747,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2020,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/honda-click-2020%E1%9E%98%E1%9E%80%E1%9E%96%E1%9E%8A%E1%9E%90%E1%9E%95%E1%9E%91%E1%9E%9B-adid-9572747.html,Honda click 2020មកពីដូថៃផ្ទល់,"$1,130"
9572754,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2022,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/honda-click-2022%E1%9E%98%E1%9E%8F%E1%9E%8A%E1%9E%9C-adid-9572754.html,Honda click 2022ម៉ូតូដាវ,"$1,180"
9574874,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,PCX,2015,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-pcx2015%E1%9E%87%E1%9E%94%E1%9E%93%E1%9E%9F%E1%9E%91%E1%9E%92125cc-adid-9574874.html,Honda pcx2015ជប៉ុនសុទ្ធ125cc,"$1,540"
9574872,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2022,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/click160ccncx-adid-9574872.html,Click160ccNCX,"$2,780"
9565938,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Super Cub,1997,Plate Number,Used,Silver,https://www.khmer24.com/en/motorcycles/honda-cub-50cc-adid-9565938.html,Honda cub 50cc,$380
9574865,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Beat,2021,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%98%E1%9E%8F-adid-9574865.html,លក់ម៉ូតូ,"$1,740"
8855558,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,PCX,2017,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-pcx-150cc-sport-option-special-edition-japan-original-adid-8855558.html,Honda PCX 150CC Sport Option Special Edition Japan Original,"$1,850"
9574861,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2022,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/click160cc%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%94%E1%9E%84%E1%9F%97-adid-9574861.html,Click160CCស្អាត់បងៗ,"$2,780"
9574857,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2021,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-scoopy-2021-adid-9574857.html,Honda scoopy 2021,"$1,750"
9458016,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Other - ផ្សេងៗ,2011,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80-adid-9458016.html,ចង់លក់,"$1,850.24"
9548372,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Other - ផ្សេងៗ,1999,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-nightwake-adid-9548372.html,Honda nightwake,"$1,250"
9356064,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2021,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9356064.html,ម៉ូតូនៅស្អាត,"$1,580"
9059514,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2019,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9059514.html,ម៉ូតូនៅស្អាត,"$1,530"
9574849,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2021,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-click-2021-adid-9574849.html,Honda click 2021,"$2,080"
9421761,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2016,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9421761.html,ម៉ូតូនៅស្អាត,"$1,030"
9421746,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2020,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9421746.html,ម៉ូតូនៅស្អាត,"$1,685"
9433093,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2021,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%92%E1%9E%93%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9433093.html,ម៉ូតូនៅស្អាតធានាម៉ាសុីនស្អាត,"$2,040"
9574846,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2022,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/scoopy-2022-%E1%9E%90-%E1%9E%9F%E1%9E%98%E1%9E%8F%E1%9E%83-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-adid-9574846.html,Scoopy 2022 ថៃ​ ស្មាតឃី​ ក្រដាសពន្ធ,"$2,350"
9461424,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,PCX,2017,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80-adid-9461424.html,ចង់លក់,"$4,300.24"
9461441,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Winner,2022,Tax Paper,New,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80-adid-9461441.html,ចង់លក់,"$2,059.20"
9523531,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Winner,2020,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80-adid-9523531.html,ចង់លក់,"$1,564.20"
9543064,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,CB,2004,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80-adid-9543064.html,ចង់លក់,"$2,059.20"
9574840,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2019,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-click-2019-adid-9574840.html,Honda click 2019,"$1,580"
9477976,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Beat,2018,Plate Number,Used,Other,https://www.khmer24.com/en/motorcycles/beat-%E1%9E%8F%E1%9E%98%E1%9E%9B-1200%E1%9E%A1%E1%9E%84-adid-9477976.html,Beat តម្លៃ 1200$ឡើង,"$1,200"
9550277,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Today,2016,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F-today-%E1%9E%98%E1%9E%93%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A%E1%9E%8F%E1%9E%9A%E1%9E%98%E1%9E%8F%E1%9E%9A%E1%9E%9C-%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%9B%E1%9E%A2-%E1%9E%9B%E1%9E%80230-adid-9550277.html,ម៉ូតូ today មានកាតគ្រីត្រឹមត្រូវ ម៉ាសុីនល្អ លក់230$,$230
9571613,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Today,2016,Plate Number,Used,Gray,https://www.khmer24.com/en/motorcycles/today-%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A-%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-%E1%9E%9B%E1%9E%80260-adid-9571613.html,Today កាតគ្រី ភ្នំពេញ លក់260$,$260
9451747,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2020,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/click-020%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%8A%E1%9E%98-%E1%9E%90%E1%9E%98%E1%9E%8E%E1%9E%9F%E1%9E%9B%E1%9E%81%E1%9E%9F%E1%9E%A2%E1%9E%8F-%E1%9E%A2%E1%9E%9C%E1%9E%9F%E1%9E%82%E1%9E%8F-ud83dudc49%E1%9E%98%E1%9E%93%E1%9E%9B%E1%9E%80%E1%9E%93%E1%9E%A0%E1%9E%84-%E1%9E%9F%E1%9E%84-%E1%9E%9F%E1%9E%81%E1%9E%A1-9999-adid-9451747.html,Click 020ម្ចាស់ដេីម ថ្មីណាស់លេខស្អាត  អាវស្គុត  👉មានលក់នៅហាង << សេង សុខឡា 9999>>,"$1,780"
9574833,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Beat,2022,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-beat2022-adid-9574833.html,Honda beat2022,"$1,680"
9574832,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2022,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/scoopy-club2022%E1%9E%98%E1%9E%99%E1%9E%91%E1%9E%80%E1%9E%81%E1%9E%85-adid-9574832.html,Scoopy Club2022មួយទឹកខ្ចី,"$2,180"
9574831,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2023,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/scoopy-2023-%E1%9E%9F%E1%9E%98%E1%9E%8F%E1%9E%83-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-adid-9574831.html,Scoopy 2023 ស្មាតឃី​ ក្រដាសពន្ធ,"$2,700"
9563074,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,PCX,2016,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-pcx-150cc-smart-key-adid-9563074.html,Honda PCX 150cc  smart key,"$1,690"
9563078,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,PCX,2013,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-pcx-150cc-%E1%9E%87%E1%9E%94%E1%9E%93%E1%9E%85-adid-9563078.html,Honda PCX 150cc ជប៉ុនចំ​,"$1,190"
9563082,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,CB,2004,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-cb400cc-2004-adid-9563082.html,Honda CB400CC 2004,"$2,580"
9563085,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,FTR,2005,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-ftr-223cc-2005-adid-9563085.html,Honda FTR 223cc 2005,"$1,390"
9563098,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Vario,2021,Plate Number,Used,Silver,https://www.khmer24.com/en/motorcycles/honda-vario-125cc-2021-adid-9563098.html,Honda Vario 125cc 2021,"$1,690"
9574827,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,PCX,2015,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-pcx-%E1%9E%9F%E1%9E%9A2015-adid-9574827.html,Honda pcx សេរី2015,"$1,800"
9574825,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Beat,2022,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-beat2022-adid-9574825.html,Honda beat2022,"$1,650"
9574819,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2021,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-scoopy-2021-adid-9574819.html,Honda scoopy 2021,"$2,040"
9570265,Motorcycles for Sale,Kandal,16-Jun-23,Honda,ADV,2023,Plate Number,Used,Gray,https://www.khmer24.com/en/motorcycles/%E1%9E%8F%E1%9E%9A%E1%9E%9C%E1%9E%80%E1%9E%9B%E1%9E%99-adid-9570265.html,ត្រូវកាលុយ,"$4,800"
9574813,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2021,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-scoopy-2021-adid-9574813.html,Honda scoopy 2021,"$2,070"
9574801,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Dream,2021,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-dream-2021-adid-9574801.html,Honda Dream 2021,"$1,880"
9574790,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,ADV,2021,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%94%E1%9E%84%E1%9F%97adv021ncx-adid-9574790.html,ស្អាត់បងៗADV021.NCX,"$3,550"
9503309,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,MSX Grom,2021,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/honda-msx-%E1%9E%9F%E1%9E%9A2021-adid-9503309.html,Honda MSX សេរី2021,"$1,780"
9574782,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Dream,2022,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-dream-2022-adid-9574782.html,Honda Dream 2022,"$2,200"
9574773,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2017,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-click-2017-adid-9574773.html,Honda-Click-2017,$900
9574772,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Beat,2019,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80bene-019-adid-9574772.html,ចង់លក់BENE 019,"$1,280"
9574766,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Beat,2019,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/bene-019%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-adid-9574766.html,BENE 019លក់ប្រញាប់,"$1,280"
9574760,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Zoomer-X,2016,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/zoomet-x-2016-100-adid-9574760.html,Zoomet-X-2016-100%,$720
9574748,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Dream,2020,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-dream-2020-adid-9574748.html,Honda Dream 2020,"$1,690"
9373047,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,ADV,2023,Tax Paper,New,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80-adv-2023-%E1%9E%8F%E1%9E%9B-5280-adid-9373047.html,ចង់លក់ ADV 2023 តំលៃ 5280$,"$5,180"
9574735,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2020,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-click-2020-adid-9574735.html,Honda click 2020,"$1,777"
9574733,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2022,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/scoopy-2022-%E1%9E%80%E1%9E%9A%E1%9E%98%E1%9E%A0%E1%9E%93-%E1%9E%9F%E1%9E%98%E1%9E%8F%E1%9E%83-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-adid-9574733.html,Scoopy 2022 ក្រុមហ៊ុន ស្មាតឃី​ ក្រដាសពន្ធ,"$2,600"
9574732,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Today,2006,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/today-2006-adid-9574732.html,Today-2006,$360
9574728,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Beat,2019,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/honda-beat2019-adid-9574728.html,Honda beat2019,"$1,300"
9300975,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,XR,2004,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-xr-baja-250cc-white-for-sell-adid-9300975.html,Honda XR Baja 250cc white for sell,"$3,000"
9421899,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,ICON,2010,Plate Number,Used,Yellow,https://www.khmer24.com/en/motorcycles/honda-icon-%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9421899.html,Honda Icon ម៉ាសុីនស្អាត,$480
9574723,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Dream,2022,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-dream-2022-adid-9574723.html,Honda Dream 2022,"$1,690"
8773897,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Forza,2017,Plate Number,Used,Other,https://www.khmer24.com/en/motorcycles/honda-forza-250-2013-2017-from-japan-adid-8773897.html,Honda Forza 250 2013-2017 from Japan,"$2,050"
9421788,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Click,2011,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-click-011-%E1%9E%80%E1%9E%94%E1%9E%9B%E1%9E%80%E1%9E%9A%E1%9E%A1%E1%9E%98%E1%9E%93%E1%9E%91%E1%9E%93%E1%9E%8A-adid-9421788.html,Honda Click 011 ក្បាលក្រឡះមិនទាន់ដោះ,$640
9421829,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2011,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-scoopyi-%E1%9E%98%E1%9E%8F%E1%9E%9F%E1%9E%8E-adid-9421829.html,Honda Scoopyi ម៉ូតូសំណុំ,$640
9421844,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2013,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-scoopyi-%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%A0%E1%9E%94-adid-9421844.html,Honda Scoopyi ម៉ាសុីនហាប់,$860
9421848,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2013,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-scoopyi-%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%9F%E1%9E%8E-adid-9421848.html,Honda Scoopyi ម៉ាសុីនសំណុំ,$860
9421855,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Scoopy i,2013,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-scoopyi-%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%8F%E1%9E%93-adid-9421855.html,Honda Scoopyi ម៉ាសុីនតាន់,$880
9421908,Motorcycles for Sale,Phnom Penh,16-Jun-23,Honda,Dream,2012,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-%E1%9E%9F%E1%9E%84%E1%9E%94%E1%9E%85%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%8F%E1%9E%93-adid-9421908.html,Honda សង់ប៊ិចម៉ាសុីនតាន់,$720
